Property ,Tier 2024,Tier 2025,Tier 2026,Scoring Tier,Page Name,Page Type,Page URL,Response,Title,Title Length,Meta Description,Description Length,Target keyword (s),Secondary Keyword,H1 Tag,H2 Tag(s),New Page,New Target KW(s),Consultant,Recent Tier Change,Notes to be checked by the consultants before rescoring
Athens,3,3,3,3,Family,Other,https://www.fourseasons.com/athens/services-and-amenities/family/,200,Family Beach Resort Near Athens | Luxury Family Hotel on Athens Riviera,71,"Discover the ultimate family resort in Athens, offering a perfect beachside escape. Four Seasons Astir Palace combines luxury with family-friendly activities for an unforgettable stay on the Athens Riviera.",206,Family Friendly Hotel in Athens,"Family Resort Athens, family beach resort athens",Luxury Family-Friendly Hotel in Athens Riviera,Highlights,1,,,,
Athens,3,3,3,3,Private Beach,Other,https://www.fourseasons.com/athens/services-and-amenities/pools-and-beaches/,200,Private Beach Athens | Four Seasons Astir Palace Hotel Greece,61,"Discover the ultimate private beach experience at Four Seasons in Athens, Greece. Enjoy exclusive access to the pristine shores of the Athens Riviera and luxurious amenities.",174,private beach athens,"athens beach hotel,astir beach",Our Private Beach in Athens,Hours% Private Beach Highlights% Pool and Beach Services & Amenities,1,,Darren,,
Athens,3,3,3,3,Pools,Other,https://www.fourseasons.com/athens/services-and-amenities/pools/,200,Luxury Athens Hotel with Private Outdoor Swimming Pools | Four Seasons,70,"Discover Four Seasons Athens, offering two outdoor swimming pools with stunning sea views. Enjoy luxurious amenities at a five-star beach hotel in Athens, Greece. Relax by the pool bar or unwind in private poolside cabanas.",223,"athens hotel pool, athens swimming pool","athens hotel pool day pass,athens swimming pool",Private Outdoor Swimming Pools in Athens,Pool Hours% Our Pools% Swimming Highlights% Hotel Pool Day Pass,1,,Darren,,
Athens,3,3,3,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/athens/spa/,200,Luxury Athens Spa Hotel | Spa Resort & Day Treatments | Four Seasons Athens,75,"Unwind in our luxury Athens Spa & Hotel. Offering a wide selection of massages, facials and couples' treatments, our day spa helps you relax in our unrivaled setting.",166,"athens spa
","luxury spa athens,spa day athens, spa hotel athens",Athens Spa% Athens Spa% Athens Spa,Luxury Athens SPA% Petros Salon Services% Relaxation Experiences% Athens Spa Opening Hours,,,Darren,,
Athens,3,3,3,3,Couples Massage,"Weddings, Wellness & Dining",https://www.fourseasons.com/athens/spa/couples-massage/,200,Couples' Massage in Athens – Luxury Spa Package for Two at Four Seasons Astir Palace,84,"Reconnect and relax with a luxurious couples' massage in Athens at Four Seasons Astir Palace. Enjoy private spa suites, bespoke treatments and a sea-front cabana experience.",173,couples massage athens,"spa for couples athens,couples spa",Couples’ Massage in Athens,A Romantic Escape at Four Seasons Astir Palace% Couples’ Massage Package% Sinantisi Ritual in the Couples’ Suite% Extend Your Stay With a Romance Package,1,,Darren,,
Athens,3,3,3,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/athens/weddings/,200,Luxury Athens Wedding Hotel Greece | Four Seasons,49,"Enjoy breathtaking views of the Aegean Sea on the Athens Riviera coast at our romantic wedding Hotel in Greece, Four Seasons Athens.",132,"athens wedding, athens wedding hotel",athens riviera wedding,Athens Wedding Hotel% Athens Wedding Hotel,Athens Riviera wedding experiences% Wedding and Vow Renewal Services,,,Darren,,
Athens,3,3,3,3,Honeymoon,"Weddings, Wellness & Dining",https://www.fourseasons.com/athens/weddings/honeymoon/,200,Luxury Athens Honeymoon Hotel & Packages | Four Seasons,55,"For an unforgettable Athens honeymoon, share a romantic candlelit dinner, tour the city's historic centre, unwind in our Athens Spa or experience a private yacht.",162,honeymoon in greece,"athens honeymoon,athens honeymoon hotel,athens honeymoon package,romantic hotels in athens, athens riviera honeymoon",Athens Honeymoon Hotel,,1,,Darren,,
Atlanta,1,2,2,2,Frontpage,Home,https://www.fourseasons.com/atlanta/,200,Midtown Atlanta Luxury Hotel | Four Seasons Hotel Atlanta,57,"Four Seasons Hotel Atlanta, a luxury hotel in Midtown Atlanta invites you to enjoy award-winning cuisine, relaxing spa treatments & upscale accommodations.",155,"midtown atlanta luxury hotels, atlanta luxury hotels",,Atlanta% Atlanta% Atlanta% Atlanta by Four Seasons,Modern luxury steeped in southern charm% Accommodations% Discover Atlanta% Bar Margot% #FSATLANTA,,,Katarina,,
Atlanta,1,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/atlanta/accommodations/,200,Luxury Hotel Rooms & Suites in Midtown Atlanta | Four Seasons,61,"Four Seasons boasts 244 hotel rooms in Atlanta, including luxury suites and elegant accommodations with balcony views in Midtown Atlanta. Book today.",149,"luxury hotel suites atlanta, luxury hotel rooms atlanta",,Luxury Hotel Suites & Rooms in Atlanta,Luxury Suite% Presidential Suite% Terrace Suite% One-Bedroom Suite% Midtown Suite% Corner Suite% Terrace City-View Room% Midtown Premier Room% Premier City-View Room% Deluxe Room% Superior City-View Room% Deluxe City-View Accessible Room% Superior City-View Accessible Room with Roll-in Shower% City-View Accessible Room% Superior City-View Accessible Room% Terrace City-View Accessible Room% One-Bedroom Accessible Suite% Pet Policy% KINDLY NOTE THE GUIDELINES:,,,Katarina,,
Atlanta,1,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/atlanta/dining/,200,Midtown Atlanta Restaurants & Dining Experiences | Four Seasons,63,"Discover Midtown Atlanta restaurants and dining experiences at Four Seasons, from French cuisine and cocktails to in-room and poolside dining options.",150,"midtown atlanta dining, midtown atlanta restaurants",,Midtown Atlanta Restaurants & Dining% Midtown Atlanta Restaurants & Dining% Midtown Atlanta Restaurants & Dining,All Food and Drink,,,Katarina,,
Atlanta,1,2,2,2,Afternoon Tea,"Weddings, Wellness & Dining",https://www.fourseasons.com/atlanta/dining/restaurants/afternoon-tea/,,,,,,afternoon tea atlanta,,,,,,Katarina,,
Atlanta,1,2,2,2,Brunch,"Weddings, Wellness & Dining",https://www.fourseasons.com/atlanta/dining/restaurants/brunch/,200,Midtown Atlanta Brunch | Brasserie Margot at Four Seasons Atlanta,65,"Savour some of the best brunch in Atlanta at Brasserie Margot. Indulge in French classics, seafood and cocktails every Saturday and Sunday in Midtown.",150,"brunch midtown atlanta, atlanta brunch",,Brunch in Midtown Atlanta,Hours% Menus% Midtown Atlanta Brunch Highlights% More Dining Options,,,Katarina,,
Atlanta,1,2,2,2,Experiences,Experiences,https://www.fourseasons.com/atlanta/experiences/,200,Things to Do in Atlanta | Activities & Experiences | Four Seasons,65,Discover the best things to do in Atlanta with curated activities by our Hotel – from the Aquarium and Botanical Garden to a Lucid Drive experience.,148,"atlanta experiences, atlanta private tours",atlanta activities,Experiences,Local Experiences,,,Katarina,,
Atlanta,1,2,2,2,Offers,Other,https://www.fourseasons.com/atlanta/offers/,200,Atlanta Vacation & Hotel Packages | Four Seasons Hotel Atlanta,62,"Discover exclusive vacation and hotel packages at Four Seasons Hotel Atlanta, featuring luxurious stays and seasonal promotions. Book now.",138,"atlanta vacation packages, atlanta hotel packages",,Atlanta Vacation Packages & Offers,Featured Offer,,,Katarina,,
Atlanta,1,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/atlanta/photos-and-videos/,200,Atlanta Luxury Hotel Photos & Videos | Four Seasons Atlanta,59,Four Seasons Hotel Atlanta presents a photo and video collection of this distinctive luxury hotel in the heart of Midtown.,122,"atlanta photos, atlanta videos",,Photos & Videos,Hotel Overview% Accommodations% Dining% Spa and Wellness,,,Katarina,,
Atlanta,1,2,2,2,Christmas,Seasonal,https://www.fourseasons.com/atlanta/seasonal/christmas/,200,"Christmas at Four Seasons Atlanta | Activities, Dinner",54,"Celebrate Christmas at Four Seasons Hotel Atlanta. Enjoy festive events, holiday dining and seasonal activities for an unforgettable winter escape.",147,atlanta christmas,,Christmas at Four Seasons Hotel Atlanta,Join Us for the Holidays% included% Hotel Highlights,,,Katarina,,
Atlanta,1,2,2,2,New Year ,Seasonal,https://www.fourseasons.com/atlanta/seasonal/new-year/,200,New Year's Eve Atlanta Hotel | Dinner & Activities at Four Seasons,66,"Celebrate New Year's Eve in style at Four Seasons Hotel Atlanta with festive dinners, midnight toasts, elegant parties and unforgettable celebrations.",150,"atlanta new years eve, atlanta hotels new years eve",,New Year’s Eve at Four Seasons Hotel Atlanta,included% Hotel Highlights,,,Katarina,,
Atlanta,1,2,2,2,Spring,Seasonal,https://www.fourseasons.com/atlanta/seasonal/spring-activities/,,,,,,"spring activities atlanta, spring in atlanta",,,,,,Katarina,,
Atlanta,1,2,2,2,Thanksgiving,Seasonal,https://www.fourseasons.com/atlanta/seasonal/thanksgiving/,200,Thanksgiving in Atlanta | Four Seasons Activities & Dining,58,"Escape for a Thanksgiving getaway to Four Seasons Hotel Atlanta, where festive dining, seasonal events and unforgettable holiday activities await.",146,atlanta thanksgiving,,Thanksgiving at Four Seasons Hotel Atlanta,included% Hotel Highlights,,,Katarina,,
Atlanta,1,2,2,2,Couples,Services & Amenities,https://www.fourseasons.com/atlanta/services-and-amenities/couples/,200,Romantic Hotel Getaway in Atlanta | Couple Activities | Four Seasons,68,"Escape on a romantic hotel getaway in Atlanta, Georgia. Discover things to do for couples, from massages and romantic dining to unforgettable retreats.",151,"romantic hotels in atlanta, romantic getaway atlanta",,Romantic Hotel in Atlanta,Things to Do in Atlanta for Couples% Your Romantic Getaway in Atlanta% included% Romantic Dining in Atlanta,,,Katarina,,
Atlanta,1,2,2,2,Family,Services & Amenities,https://www.fourseasons.com/atlanta/services-and-amenities/family/,200,Family-Friendly Hotel in Atlanta | Fun Things to Do With Kids,61,"Discover our family-friendly hotel in Atlanta, offering spacious suites and fun things to do with kids. Plan your family vacation with Four Seasons.",148,"family friendly hotels in atlanta, things to do with kids in atlanta",,Family-Friendly Hotel in Atlanta,included% Family Amenities,,,Katarina,,
Atlanta,1,2,2,2,Pet-friendly,Services & Amenities,https://www.fourseasons.com/atlanta/services-and-amenities/pet-friendly-stays/,200,"Pet-Friendly Hotel Atlanta | Four Seasons Hotel Atlanta, Georgia",64,"Stay with your cat or dog at Four Seasons, a pet-friendly hotel in Atlanta offering thoughtful amenities, Southern hospitality and Midtown charm.",145,atlanta pet friendly hotel,,Luxury Pet-Friendly Hotel in Atlanta,Pet-Friendly Amenities% Dog walks in Midtown Atlanta% Pet Policy,,,Katarina,,
Atlanta,1,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/atlanta/spa/,200,Midtown Atlanta Luxury Spa & Wellness | Four Seasons Hotel Atlanta,66,Unwind at our Hotel’s luxury spa in Midtown Atlanta. Enjoy everything from couples’ massages and facials to wellness treatments for ultimate relaxation.,152,"luxury spa atlanta, midtown atlanta spa",,Luxury Spa Midtown Atlanta,Hours% Favourites% Pool Hours% Fitness Centre Hours% Spa Services% Seasonal Promotions% Relaxation Experiences,,,Katarina,,
Atlanta,1,2,2,2,Itinerary,Experiences,https://www.fourseasons.com/atlanta/three-day-itinerary/,200,Atlanta 3-day Itinerary | Explore the City in 72 Hours,54,"Plan the perfect 3 days in Atlanta. Explore the city in 72 hours with our curated itinerary of sights, dining and culture from Four Seasons Hotel Atlanta.",154,"atlanta 3 day itinerary, atlanta itinerary",,Your 3-Day Atlanta Itinerary,Three Days in Atlanta: A Curated City Escape by Four Seasons% Spend 3 Perfect Days in Atlanta % Featured Accommodation% Signature Moment,,,Katarina,,
Atlanta,1,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/atlanta/weddings/,200,Atlanta Wedding Hotel | Four Seasons Hotel Atlanta,50,"Celebrate your Atlanta wedding in style at our luxury hotel, where timeless venues, Four Seasons service and bespoke details create unforgettable moments.",154,"atlanta wedding, atlanta wedding hotel",,Atlanta Weddings% Atlanta Weddings,Real Wedding Experiences% Wedding and Vow Renewal Services,,,Katarina,,
Austin,2,2,2,2,Frontpage,Home,https://www.fourseasons.com/austin/,200,Luxury Hotel Austin | Downtown | Four Seasons Hotel Austin,58,"Discover our luxury downtown Austin Hotel. Enjoy local art, indulgent spa treatments, lakeside trails, and spacious rooms. Book now.",132,luxury hotels austin,downtown austin hotels,Austin% Austin% Austin% Austin by Four Seasons,A Luxury Austin Hotel as Unique as The City Itself% Accommodations% Discover Austin% Workouts with a View% #FSAUSTIN,,,Hannah,,
Austin,2,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/austin/accommodations/,200,Luxury Hotel Suites and Rooms in Austin | Four Seasons,54,Discover luxury suites and rooms in downtown Austin at Four Seasons. Relax and unwind in our spacious accommodations. Book your stay today.,139,austin hotel rooms,austin suites hotel,Hotel Suites & Rooms in Austin,Premier Lake-View Balcony Room% Deluxe Lake-View High Floor Room% Lake-View Room% Deluxe City-View High Floor Room% City-View Room% Lake-View Suite% City-View Suite% City-View Executive Suite% Congressional Suite% Presidential Suite% Governor’s Suite% Lake-View Accessible Room% City-View Accessible Room% Firearm Policy% included% Interior Design,,,Hannah,,
Austin,2,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/austin/dining/,200,Downtown Austin Restaurants | Fine Dining | Four Seasons Hotel,62,"Discover restaurants in downtown Austin at Four Seasons, where fine dining and lake views meet bold and local Texas flavours. Book your table today.",148,downtown austin restaurants,fine dining austin,Austin Restaurants & Bars% Austin Restaurants & Bars% Austin Restaurants & Bars,All Food and Drink% Meet The Team,,,Hannah,,
Austin,2,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/austin/dining/restaurants/ciclo/,200,Steakhouse in Downtown Austin | Ciclo at Four Seasons Hotel Austin,66,"Ciclo at Four Seasons Austin is a downtown steakhouse serving premium cuts, local ingredients and bold Texas flavours in a vibrant lakeside setting.",148,steakhouse downtown austin,,Ciclo,Hours% Menus% Signature Dishes% Meet The Team% More Dining Options,,,Hannah,,
Austin,2,2,2,2,Offers,Other,https://www.fourseasons.com/austin/offers/,200,Austin Hotel Packages & Offers | Four Seasons Hotel Austin,58,Explore exclusive Austin hotel packages at Four Seasons Hotel Austin. Book now for a luxurious stay in the heart of downtown Austin.,132,austin hotel packages,,Hotel Offers & Packages,Featured Offer,,,Hannah,,
Austin,2,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/austin/photos-and-videos/,200,Austin Hotel Photos & Videos | Four Seasons Hotel Austin,56,Four Seasons Hotel Austin presents a collection of photos and videos of this five-star luxury hotel in downtown Austin on the banks of Lady Bird Lake.,150,austin hotel photos,,Photos & Videos,Hotel Overview% Accommodations% Services & Amenities,,,Hannah,,
Austin,2,2,2,2,Couples,Services & amenities,https://www.fourseasons.com/austin/services-and-amenities/couples-experiences/,200,Couples’ Getaway in Austin | Four Seasons Hotel Austin,54,"Plan a couples’ getaway at Four Seasons Hotel Austin with breakfast in bed, hammocks for two, poolside cabanas and a romantic and relaxing spa experience.",154,austin getaways for couples,,Austin Getaways for Couples,Four Seasons Couples’ Experiences% More for Couples,,,Hannah,,
Austin,2,2,2,2,Family,Services & amenities,https://www.fourseasons.com/austin/services-and-amenities/family/,200,Family-friendly Hotel in Downtown Austin | Four Seasons Austin,62,"With family-friendly dining, an outdoor pool and expansive lawns, Four Seasons Hotel Austin creates the ideal downtown retreat for your family getaway.",151,family friendly hotels in austin,,Family Friendly Hotel in Austin,Four Seasons Fun% Family Hotel Amenities% Explore Austin Together,,,Hannah,,"[HR] Note: I can't recall if 'in' is a concern 'family friendly hotels in austin' and couldn't confirm via Confluence. If a concern, can change keyword to 'family friendly hotels austin'"
